时间,成交量,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,换手率,成交额,市盈率,市净率,市销率,市现率,市值,资金流向
2024-05-31,7107486,173.0,180.9,170.94,174.79,2.26,1.31,1.71,1254837733.0,-88.7915,13.3072,110.3674,-129.7802,72816544090.29,
2024-06-03,7497803,172.55,182.57,172.5,180.99,6.2,3.55,1.8,1342741871.0,-91.941,13.7793,114.2823,-134.3837,75399429686.49,
2024-06-04,4756579,178.85,182.55,176.08,179.57,-1.42,-0.78,1.14,849754222.0,-91.2196,13.6712,113.3857,-133.3293,74807865566.07,
2024-06-05,5790849,179.01,186.0,178.5,180.1,0.53,0.3,1.39,1054113402.0,-91.4889,13.7115,113.7203,-133.7229,75028660625.1,
2024-06-06,8666051,185.0,185.88,172.5,173.37,-6.73,-3.74,2.08,1558513967.0,-88.0701,13.1991,109.4708,-128.7259,72224979969.87,
2024-06-07,8287988,174.93,182.06,171.6,181.0,7.63,4.4,1.99,1461753551.0,-91.9461,13.78,114.2886,-134.3911,75403595631.0,
2024-06-11,9954727,183.0,190.5,181.01,190.41,9.41,5.2,2.39,1848778859.0,-96.7262,14.4964,120.2304,-141.378,79323749414.91,
2024-06-12,5338440,190.42,192.29,188.02,189.8,-0.61,-0.32,1.28,1014931367.0,-96.4164,14.45,119.8452,-140.925,79069626799.8,
2024-06-13,9477745,193.0,202.99,191.69,195.53,5.73,3.02,2.28,1877335920.0,-99.3271,14.8862,123.4633,-145.1795,81456713004.03,
2024-06-14,8214388,194.0,200.5,191.25,200.01,4.48,2.29,1.97,1617779423.0,-101.6029,15.2273,126.2921,-148.5059,83323056144.51,
2024-06-17,10621894,198.0,213.8,196.96,210.99,10.98,5.49,2.55,2211612827.0,-107.1807,16.0632,133.2252,-156.6585,87897263216.49,
2024-06-18,8565820,210.96,218.0,205.2,209.1,-1.89,-0.9,2.06,1803085227.0,-106.2206,15.9194,132.0318,-155.2551,87109899704.1,
2024-06-19,9745096,208.61,222.0,208.61,217.31,8.21,3.93,2.34,2099253932.0,-110.3912,16.5444,137.2158,-161.351,90530140146.81,
2024-06-20,7996342,217.35,222.2,212.55,214.74,-2.57,-1.18,1.92,1733521794.0,-109.0856,16.3487,135.593,-159.4428,89459492407.74,
2024-06-21,6598157,210.88,217.5,205.7,215.29,0.55,0.26,1.58,1396022726.0,-109.365,16.3906,135.9403,-159.8512,89688619355.79,
2024-06-24,8288139,214.8,216.66,204.02,206.31,-8.98,-4.17,1.99,1737535849.0,-104.8033,14.5931,130.2701,-153.1836,85947601185.81,
2024-06-25,9049890,205.03,205.3,196.0,197.2,-9.11,-4.42,2.17,1799750280.0,-100.1755,13.9487,124.5178,-146.4195,82152425737.2,
2024-06-26,8004071,200.85,204.73,194.01,202.97,5.77,2.93,1.92,1601299512.0,-103.1066,14.3568,128.1611,-150.7037,84556175719.47,
2024-06-27,5247623,198.5,205.01,197.67,198.61,-4.36,-2.15,1.26,1051639645.0,-100.8918,14.0484,125.4081,-147.4664,82739823913.11,
2024-06-28,7357795,198.0,204.25,196.1,198.67,0.06,0.03,1.77,1471104173.0,-100.9222,14.0527,125.446,-147.5109,82764819580.17,
2024-07-01,6309305,199.5,205.5,197.0,204.84,6.17,3.11,1.51,1271717372.0,-104.0565,14.4891,129.3419,-152.0921,85335207342.84,
2024-07-02,6655456,204.0,204.7,195.57,197.0,-7.84,-3.83,1.6,1325374774.0,-100.0739,13.9345,124.3915,-146.271,82069106847.0,
2024-07-03,6973556,196.17,198.0,187.55,195.5,-1.5,-0.76,1.67,1343316375.0,-99.3119,13.8284,123.4443,-145.1572,81444215170.5,
2024-07-04,3936461,196.85,198.78,193.0,193.46,-2.04,-1.04,0.94,768920979.0,-98.2756,13.6842,122.1562,-143.6426,80594362490.46,
2024-07-05,5311250,192.52,197.0,187.5,192.8,-0.66,-0.34,1.27,1019879414.0,-97.9403,13.6375,121.7395,-143.1525,80319410152.8,
2024-07-08,4232957,191.5,195.88,189.05,192.5,-0.3,-0.16,1.02,819395548.0,-97.7879,13.6162,121.55,-142.9298,80194431817.5,
2024-07-09,8016332,191.5,208.7,191.2,207.34,14.84,7.71,1.92,1622167756.0,-105.3265,14.6659,130.9204,-153.9484,86376693470.34,
2024-07-10,5777653,206.0,211.88,206.0,211.14,3.8,1.83,1.39,1211964475.0,-107.2569,14.9347,133.3199,-156.7698,87959752384.14,
2024-07-11,8169273,213.5,215.0,198.9,201.65,-9.49,-4.49,1.96,1674155377.0,-102.436,14.2635,127.3276,-149.7236,84006271044.15,
2024-07-12,4187843,197.0,201.6,194.11,199.4,-2.25,-1.12,1.01,829793302.0,-101.2931,14.1043,125.9069,-148.053,83068933529.4,
2024-07-15,6481589,199.4,211.0,198.76,208.2,8.8,4.41,1.56,1340770891.0,-105.7634,14.7268,131.4635,-154.5869,86734964698.2,
2024-07-16,19307399,208.0,249.84,208.0,249.84,41.64,20.0,4.63,4510843310.0,-126.916,17.6721,157.7562,-185.5043,104081957637.84,
2024-07-17,12151129,248.0,257.55,247.06,247.94,-1.9,-0.76,2.92,3062974086.0,-126.2116,17.574,156.8805,-184.4746,103504227338.82,
2024-07-18,15252206,244.0,257.47,228.51,254.0,6.06,2.44,3.66,3712619339.0,-129.2964,18.0036,160.7149,-188.9834,106034015262.0,
2024-07-19,15485007,248.89,278.59,246.01,268.4,14.4,5.67,3.72,4094585529.0,-136.6265,17.853,169.8263,-199.6974,112045392505.2,
2024-07-22,10357001,268.0,272.88,260.5,265.22,-3.18,-1.18,2.49,2759444109.0,-135.0078,17.6415,167.8142,-197.3314,110717880030.66,
2024-07-23,12188842,263.0,266.23,247.18,248.46,-16.76,-6.32,2.92,3099222547.0,-126.4763,16.5267,157.2095,-184.8615,103721304850.38,
2024-07-24,13113571,249.0,271.0,249.0,261.25,12.79,5.15,3.14,3428381283.0,-132.9869,17.3774,165.3022,-194.3776,109060576721.25,
2024-07-25,8636328,260.59,265.0,251.77,255.8,-5.45,-2.09,2.07,2219649543.0,-130.2126,17.0149,161.8538,-190.3227,106785437417.4,
2024-07-26,8141284,256.3,257.0,247.11,250.73,-5.07,-1.98,1.95,2048184222.0,-127.6318,16.6777,158.6458,-186.5504,104668931679.69,
2024-07-29,7919376,251.02,253.4,236.69,246.52,-4.21,-1.68,1.9,1943887553.0,-125.4887,16.3976,155.982,-183.4181,102911438749.56,
2024-07-30,7036312,246.53,252.74,243.0,244.4,-2.12,-0.86,1.69,1739502160.0,-124.4096,16.2566,154.6406,-181.8407,102026430433.2,
2024-07-31,10858900,240.05,268.48,240.05,264.06,19.66,8.04,2.6,2804759461.0,-134.4173,17.5643,167.0802,-196.4683,110233630197.18,
2024-08-01,8938306,268.0,271.99,256.75,258.0,-6.06,-2.29,2.14,2360243183.0,-131.3325,17.1612,163.2458,-191.9595,107703842274.0,
2024-08-02,9828538,250.88,260.49,242.88,245.1,-12.9,-5.0,2.35,2446560657.0,-124.7659,16.3032,155.0835,-182.3616,102318650160.3,
2024-08-05,11936345,236.98,246.5,227.63,229.69,-15.41,-6.29,2.86,2807448369.0,-116.9216,15.2782,145.3331,-170.8961,95885641596.57,
2024-08-06,6835596,238.03,240.0,228.3,233.46,3.77,1.64,1.64,1592301660.0,-118.8407,15.5289,147.7185,-173.7011,97459453555.38,
2024-08-07,6908984,232.98,236.99,223.8,229.5,-3.96,-1.7,1.66,1596991481.0,-116.8249,15.2655,145.2129,-170.7547,95806324813.5,
2024-08-08,6795331,225.3,235.25,221.45,229.54,0.04,0.02,1.63,1557819401.0,-116.8452,15.2682,145.2382,-170.7845,95823023083.62,
2024-08-09,11154738,235.02,250.0,231.68,246.96,17.42,7.59,2.67,2706175472.0,-125.7127,16.4269,156.2604,-183.7454,103095119720.88,
2024-08-12,5634015,243.92,248.0,238.11,241.05,-5.91,-2.39,1.35,1368129597.0,-122.7043,16.0338,152.521,-179.3482,100627950310.65,
2024-08-13,5429629,241.98,246.15,233.67,240.7,-0.35,-0.15,1.3,1300711271.0,-122.5261,16.0105,152.2995,-179.0878,100481840447.1,
2024-08-14,6634197,242.0,252.4,241.0,241.68,0.98,0.41,1.59,1630482736.0,-123.025,16.0757,152.9196,-179.817,100890948065.04,
2024-08-15,4768298,239.1,246.89,239.0,241.32,-0.36,-0.15,1.14,1158491545.0,-122.8417,16.0518,152.6918,-179.5491,100740663633.96,
2024-08-16,6272523,244.18,251.0,241.0,244.6,3.28,1.36,1.5,1548297773.0,-124.5114,16.2699,154.7672,-181.9895,102109921783.8,
2024-08-19,6580656,245.4,258.0,245.4,255.0,10.4,4.25,1.58,1667890014.0,-127.6824,18.9723,161.3674,-146.1743,106451472015.0,
2024-08-20,5322463,256.11,257.58,246.58,247.98,-7.02,-2.75,1.27,1339860947.0,-124.1673,18.45,156.925,-142.1502,103520925608.94,
2024-08-21,8292657,246.88,269.69,245.0,263.84,15.86,6.4,1.99,2146072076.0,-132.1087,19.63,166.9614,-151.2417,110141789711.52,
2024-08-22,5200055,263.0,267.95,258.76,260.69,-3.15,-1.19,1.25,1367354358.0,-130.5314,19.3956,164.9681,-149.436,108826800939.57,
2024-08-23,6407227,258.11,260.66,247.8,253.02,-7.67,-2.94,1.53,1619350617.0,-126.6909,18.825,160.1144,-145.0393,105624907644.06,
2024-08-26,4950499,252.0,254.22,243.4,247.22,-5.8,-2.29,1.19,1228548627.0,-123.7868,18.3934,156.4441,-141.7146,103203658476.66,
2024-08-27,3704435,245.1,246.0,239.88,244.1,-3.12,-1.26,0.89,901860775.0,-122.2246,18.1613,154.4697,-139.9261,101901193407.3,
2024-08-28,4640904,244.0,248.39,236.2,240.2,-3.9,-1.6,1.11,1114605924.0,-120.2718,17.8711,152.0017,-137.6905,100273112070.6,
2024-08-29,4538637,232.0,242.88,232.0,240.29,0.09,0.04,1.09,1080614756.0,-120.3168,17.8778,152.0587,-137.7421,100310683178.37,
2024-08-30,8468308,240.0,262.76,235.29,256.69,16.4,6.83,2.03,2137905933.0,-128.5286,19.098,162.4368,-147.1431,107156973927.57,
2024-09-02,8010042,265.68,267.93,252.09,252.14,-4.55,-1.77,1.92,2079665248.0,-126.2503,18.7595,159.5575,-144.5349,105257545701.42,
2024-09-03,7419613,252.0,256.22,240.1,240.7,-11.44,-4.54,1.78,1817951529.0,-120.5221,17.9083,152.3181,-137.9771,100481840447.1,
2024-09-04,5639179,235.0,241.2,232.68,239.14,-1.56,-0.65,1.35,1333444699.0,-119.741,19.108,151.331,-137.0829,99830607912.42,
2024-09-05,14630289,239.16,242.08,205.26,206.9,-32.24,-13.48,3.5,3212494378.0,-103.598,16.532,130.9291,-118.6018,86371802195.7,
2024-09-06,10617610,211.0,219.66,210.0,215.18,8.28,4.0,2.54,2287211711.0,-107.7439,17.194,136.1688,-123.3482,89828344110.54,
2024-09-09,8461678,214.99,216.78,203.88,210.71,-4.47,-2.08,2.03,1777137356.0,-105.5057,16.837,133.3401,-120.7859,87962312424.63,
2024-09-10,6627927,210.71,218.12,206.97,213.68,2.97,1.41,1.59,1411502924.0,-106.9928,17.074,135.2195,-122.4884,89202158981.04,
2024-09-11,4309610,213.0,217.29,211.0,215.66,1.98,0.93,1.03,923740036.0,-107.9842,17.232,136.4725,-123.6234,90028723351.98,
2024-09-12,4114397,219.98,220.99,214.0,214.49,-1.17,-0.54,0.99,891201831.0,-107.3984,17.139,135.7321,-122.9527,89540298950.97,
2024-09-13,6755502,216.55,225.3,213.76,220.5,6.01,2.8,1.62,1493104038.0,-110.4077,17.619,139.5353,-126.3978,92049214036.5,
2024-09-18,6156044,218.0,221.55,206.88,210.01,-10.49,-4.76,1.47,1311600263.0,-105.1552,16.781,132.8971,-120.3846,87670092697.53,
2024-09-19,5023996,210.8,212.0,205.05,209.5,-0.51,-0.24,1.2,1049604956.0,-104.8998,16.74,132.5744,-120.0922,87457189753.5,
2024-09-20,4061619,209.5,214.88,207.0,208.87,-0.63,-0.3,0.97,853971176.0,-104.5844,16.689,132.1757,-119.7311,87194191999.11,
2024-09-23,6129867,211.52,220.5,210.0,212.61,3.74,1.79,1.47,1322572932.0,-106.457,16.988,134.5424,-121.875,88755480255.33,
2024-09-24,8212051,213.33,227.39,210.5,221.8,9.19,4.32,1.97,1796282485.0,-111.0586,17.723,140.358,-127.143,92591907815.4,
2024-09-25,7841332,226.24,233.58,221.79,222.01,0.21,0.09,1.88,1783599550.0,-111.1638,17.739,140.4909,-127.2634,92679573733.53,
2024-09-26,7630675,221.88,224.0,215.5,224.0,1.99,0.9,1.83,1675712887.0,-112.1602,17.898,141.7502,-128.4041,93510312672.0,
2024-09-27,7879335,223.0,245.0,217.42,240.97,16.97,7.58,1.89,1796877744.0,-120.6573,19.254,152.489,-138.1319,100594553770.41,
2024-09-30,16630413,256.0,289.16,243.98,289.16,48.19,20.0,3.98,4490414068.0,-144.7868,23.105,182.9843,-165.756,120711794697.48,
2024-10-08,13133511,346.99,346.99,325.0,346.99,57.83,20.0,3.15,4531495059.0,-173.7431,27.726,219.5799,-198.906,144853318723.47,
2024-10-09,29676382,349.0,415.0,302.32,371.5,24.51,7.06,7.11,10898439374.0,-186.0157,29.684,235.0901,-212.9559,155085183739.5,
2024-10-10,17681233,372.0,380.0,310.0,347.2,-24.3,-6.54,4.24,6261550883.0,-173.8483,27.743,219.7128,-199.0264,144940984641.6,
2024-10-11,13108216,336.5,362.0,332.0,333.0,-14.2,-4.09,3.14,4540002852.0,-166.7381,26.608,210.7268,-190.8865,139013098749.0,
2024-10-14,13693642,336.11,374.88,336.11,374.1,41.1,12.34,3.28,4834791189.0,-187.3175,29.892,236.7354,-214.4463,156170571297.3,
2024-10-15,11142218,368.0,378.5,355.55,355.55,-18.55,-4.96,2.67,4055340412.0,-178.0293,28.41,224.9968,-203.8129,148426748529.15,
2024-10-16,7291461,342.0,354.51,338.0,342.19,-13.36,-3.76,1.75,2515727754.0,-171.3397,27.342,216.5424,-196.1545,142849526309.07,
2024-10-17,10269502,356.2,374.9,353.47,358.09,15.9,4.65,2.46,3732763714.0,-195.3574,28.613,199.6136,-79.4664,149487088681.77,
2024-10-18,14897077,360.0,429.71,357.02,429.71,71.62,20.0,3.57,5904655805.0,-234.43,34.335,239.5374,-95.3601,179385341331.63,
2024-10-21,22887318,454.0,503.33,419.51,444.0,14.29,3.33,5.48,10394616174.0,-242.226,35.477,247.5032,-98.5313,185350798332.0,
2024-10-22,15357904,430.01,444.04,415.69,421.0,-23.0,-5.18,3.68,6604328973.0,-229.6783,33.639,234.6821,-93.4272,175749293013.0,
2024-10-23,12642831,414.0,429.84,405.67,419.0,-2.0,-0.48,3.03,5277811460.0,-228.5871,33.48,233.5672,-92.9834,174914379507.0,
2024-10-24,10368887,406.0,433.0,406.0,425.2,6.2,1.48,2.48,4361931717.0,-231.9696,33.975,237.0234,-94.3593,177502611375.6,
2024-10-25,10214642,428.0,444.5,412.7,421.89,-3.31,-0.78,2.45,4344517216.0,-230.1638,33.711,235.1782,-93.6247,176120829523.17,
2024-10-28,9045071,425.01,437.6,417.62,434.7,12.81,3.04,2.17,3876068360.0,-237.1523,34.734,242.319,-96.4675,181468450529.1,
2024-10-29,11362978,431.0,475.39,430.79,434.01,-0.69,-0.16,2.72,5078813269.0,-236.7759,34.679,241.9344,-96.3144,181180405369.53,
2024-10-30,10210706,425.0,452.93,421.0,445.25,11.24,2.59,2.45,4463581506.0,-242.9079,35.577,248.2,-98.8087,185872619273.25,
2024-10-31,13042572,476.0,482.56,451.0,453.6,8.35,1.88,3.12,6100933942.0,-247.4633,36.853,252.8546,-100.6617,189358383160.8,
2024-11-01,13525364,446.0,461.8,410.99,411.01,-42.59,-9.39,3.24,5841907647.0,-224.2282,33.392,229.1133,-91.2103,171578900050.53,
2024-11-04,8383317,408.88,416.9,402.79,410.94,-0.07,-0.02,2.01,3429092454.0,-224.19,33.387,229.0743,-91.1947,171549678077.82,
2024-11-05,11785153,406.94,449.0,406.11,437.86,26.92,6.55,2.82,5121353891.0,-238.8763,35.574,244.0805,-97.1687,182787613868.58,
2024-11-06,11329626,441.0,470.39,439.22,456.0,18.14,4.14,2.71,5178228327.0,-248.7726,37.048,254.1925,-101.1943,190360279368.0,
2024-11-07,11391909,451.44,488.0,445.01,476.0,20.0,4.39,2.73,5288087731.0,-259.6837,38.672,265.3413,-105.6327,198709414428.0,
2024-11-08,21453800,488.01,493.03,420.0,431.0,-45.0,-9.45,5.14,9713509939.0,-235.1338,35.016,240.2565,-95.6464,179923860543.0,
2024-11-11,15360887,420.01,448.0,415.5,430.51,-0.49,-0.11,3.68,6635052639.0,-234.8665,34.977,239.9834,-95.5377,179719306734.03,
2024-11-12,11393018,425.0,444.12,411.01,422.99,-7.52,-1.75,2.73,4862060425.0,-230.7639,34.366,235.7914,-93.8688,176580031951.47,
2024-11-13,16560079,423.35,490.88,415.0,474.0,51.01,12.06,3.97,7414351249.0,-258.5926,38.51,264.2264,-105.1888,197874500922.0,
2024-11-14,10444713,469.26,494.88,465.01,469.0,-5.0,-1.05,2.5,5005409405.0,-255.8648,38.104,261.4392,-104.0793,195787217157.0,
2024-11-15,9397802,474.9,483.0,450.0,453.68,-15.32,-3.27,2.25,4391637847.0,-247.507,36.859,252.8992,-100.6795,189391779701.04,
2024-11-18,8247691,450.0,476.36,440.58,448.66,-5.02,-1.11,1.98,3753337084.0,-244.7683,36.451,250.1009,-99.5655,187296146800.98,
2024-11-19,9737149,450.0,465.0,425.0,461.0,12.34,2.75,2.33,4325527019.0,-251.5004,37.454,256.9797,-102.3039,192447563133.0,
2024-11-20,9330080,456.0,479.65,449.01,475.0,14.0,3.04,2.23,4328962250.0,-259.1382,38.591,264.7839,-105.4108,198291957675.0,
2024-11-21,12066333,474.99,525.0,470.64,514.32,39.32,8.28,2.89,6058022891.0,-280.5894,41.786,286.7024,-114.1366,214706357202.96,
2024-11-22,8702758,510.0,521.54,490.01,492.0,-22.32,-4.34,2.08,4373599416.0,-268.4126,39.972,274.2603,-109.1834,205388722476.0,
2024-11-25,9034201,499.87,503.58,469.0,489.0,-3.0,-0.61,2.16,4337897991.0,-266.7759,39.729,272.588,-108.5176,204136352217.0,
